('あ', 'な', 'た'): 92
('て', 'ほ', 'し'): 27
('い', 'け', 'ど'): 27
('れ', 'て', 'い'): 27
('た', 'く', 'な'): 27
('な', 'っ', 'て'): 27
('て', 'き', 'み'): 27
('く', 'な', 'い'): 27
('き', 'み', 'は'): 27
('ほ', 'ん', 'と'): 27
('ん', 'と', 'う'): 27
('ひ', 'と', 'り'): 26
('と', 'お', 'も'): 26
('く', 'ら', 'は'): 26
('し', 'ま', 'う'): 26
('と', 'お', 'り'): 26
('き', 'み', 'を'): 26
('ん', 'か', 'い'): 25
('る', 'ん', 'だ'): 25
('も', 'っ', 'て'): 25
('な', 'か', 'っ'): 25
('は', 'な', 'い'): 25
('う', 'か', 'い'): 25
('な', 'た', 'の'): 24
('な', 'い', 'ほ'): 24
('い', 'で', 'い'): 24
('る', 'よ', 'う'): 24
('か', 'な', 'し'): 24
('た', 'ん', 'だ'): 24
('さ', 'が', 'し'): 24
('く', 'し', 'て'): 24
('き', 'も', 'ち'): 24
('く', 'ら', 'い'): 24
('く', 'な', 'る'): 24
('て', 'な', 'い'): 24
('の', 'ま', 'ま'): 24
('あ', 'わ', 'せ'): 23
('な', 'い', 'け'): 23
('こ', 'ま', 'で'): 23
('た', 'い', 'な'): 23
('な', 'み', 'だ'): 23
('な', 'い', 'わ'): 23
('そ', 'れ', 'で'): 23
('あ', 'の', 'ひ'): 23
('の', 'せ', 'か'): 23
('き', 'み', 'に'): 23
('っ', 'て', 'も'): 23
('け', 'な', 'い'): 22
('な', 'ん', 'も'): 22
('な', 'く', 'て'): 22
('な', 'い', 'あ'): 22
('な', 'い', 'の'): 22
('つ', 'づ', 'け'): 22
('そ', 'う', 'な'): 22
('な', 'れ', 'な'): 22
('ど', 'ん', 'な'): 22
('ん', 'だ', 'い'): 22
('す', 'か', 'ら'): 22
('ん', 'だ', 'ろ'): 22
('な', 'ん', 'だ'): 22
('や', 'い', 'や'): 22
('だ', 'け', 'で'): 22
('か', 'が', 'や'): 22
('や', 'さ', 'し'): 21
('に', 'な', 'っ'): 21
('は', 'な', 'ん'): 21
('で', 'も', 'い'): 21
('ば', 'か', 'り'): 21
('さ', 'い', 'ご'): 21
('る', 'だ', 'け'): 21
('だ', 'け', 'ど'): 21
('い', 'や', 'い'): 21
('し', 'て', 'た'): 21
('だ', 'っ', 'た'): 21
('き', 'ら', 'い'): 21
('も', 'う', 'い'): 21
('ん', 'め', 'い'): 21
('ま', 'っ', 'た'): 21
('か', 'ら', 'な'): 21
('ら', 'い', 'だ'): 20
('た', 'の', 'し'): 20
('な', 'に', 'な'): 20
('は', 'な', 'れ'): 20
('あ', 'い', 'た'): 20
('せ', 'な', 'い'): 20
('い', 'え', 'ん'): 20
('を', 'し', 'て'): 20
('い', 'き', 'み'): 20
('ん', 'せ', 'い'): 20
('な', 'ら', 'な'): 20
('と', 'お', 'く'): 20
('こ', 'に', 'い'): 20
('こ', 'え', 'て'): 20
('か', 'え', 'て'): 20
('い', 'つ', 'ま'): 20
('つ', 'ま', 'で'): 20
('な', 'い', 'い'): 19
('い', 'い', 'よ'): 19
('ん', 'で', 'い'): 19
('わ', 'ら', 'な'): 19
('が', 'し', 'て'): 19
('お', 'な', 'じ'): 19
('だ', 'け', 'の'): 19
('だ', 'き', 'し'): 19
('き', 'し', 'め'): 19
('っ', 'て', 'く'): 19
('え', 'い', 'え'): 19
('い', 'の', 'に'): 19
('が', 'な', 'い'): 19
('み', 'が', 'い'): 19
('こ', 'ん', 'な'): 19
('ど', 'う', 'し'): 19
('た', 'こ', 'と'): 19
('な', 'が', 'ら'): 19
('お', 'も', 'っ'): 19
('が', 'っ', 'て'): 19
('わ', 'か', 'っ'): 18
('も', 'い', 'い'): 18
('な', 'っ', 'た'): 18
('い', 'た', 'く'): 18
('な', 'が', 'れ'): 18
('い', 'っ', 'て'): 18
('す', 'こ', 'し'): 18
('な', 'い', 'と'): 18
('て', 'な', 'ん'): 18
('っ', 'て', 'き'): 18
('た', 'ぼ', 'く'): 18
('た', 'し', 'か'): 18
('で', 'も', 'あ'): 18
('い', 'な', 'ん'): 18
('ん', 'じ', 'て'): 18
('か', 'わ', 'ら'): 18
('う', 'に', 'い'): 18
('た', 'い', 'の'): 18
('ち', 'が', 'い'): 18
('い', 'で', 'も'): 18
('そ', 'れ', 'は'): 18
('あ', 'い', 'を'): 17
('き', 'ら', 'め'): 17
('が', 'い', 'い'): 17
('で', 'い', 'い'): 17
('お', 'と', 'な'): 17
('い', 'そ', 'う'): 17
('の', 'な', 'い'): 17
('く', 'れ', 'た'): 17
('の', 'み', 'ら'): 17
('き', 'れ', 'い'): 17
('い', 'は', 'い'): 17
('え', 'て', 'い'): 17
('い', 'こ', 'と'): 17
('れ', 'で', 'も'): 17
('い', 'っ', 'しょ'): 17
('な', 'ん', 'ど'): 17
('も', 'き', 'み'): 17
('じ', 'か', 'ん'): 17
('う', 'し', 'て'): 17
('な', 'つ', 'の'): 17
('ら', 'し', 'い'): 17
('が', 'し', 'た'): 17
('い', 'も', 'の'): 17
('こ', 'た', 'え'): 17
('ほ', 'ど', 'に'): 17
('ぼ', 'く', 'が'): 17
('ま', 'っ', 'て'): 17
('り', 'か', 'え'): 17
('い', 'き', 'ら'): 17
('い', 'た', 'み'): 16
('け', 'れ', 'ど'): 16
('い', 'ほ', 'ど'): 16
('と', 'な', 'に'): 16
('わ', 'た', 'し'): 16
('ど', 'こ', 'ま'): 16
('に', 'あ', 'い'): 16
('す', 'き', 'な'): 16
('じゃ', 'な', 'く'): 16
('て', 'あ', 'い'): 16
('つ', 'く', 'し'): 16
('う', 'た', 'う'): 16
('う', 'ぼ', 'く'): 16
('い', 'と', 'お'): 16
('た', 'い', 'と'): 16
('そ', 'れ', 'が'): 16
('の', 'ひ', 'の'): 16
('く', 'ら', 'の'): 16
('は', 'ぼ', 'く'): 16
('っ', 'て', 'こ'): 16
('か', 'ん', 'が'): 16
('き', 'て', 'い'): 16
('ま', 'ち', 'が'): 16
('ま', 'で', 'い'): 16
('で', 'しょ', 'う'): 16
('く', 'ん', 'だ'): 16
('の', 'お', 'く'): 16
('い', 'く', 'ん'): 16
('い', 'き', 'る'): 16
('わ', 'な', 'い'): 16
('い', 'か', 'な'): 16
('よ', 'り', 'も'): 16
('の', 'と', 'き'): 16
('の', 'う', 'た'): 16
('ん', 'か', 'ん'): 16
('な', 'い', 'ま'): 16
('を', 'あ', 'い'): 15
('ちゃ', 'ん', 'と'): 15
('し', 'あ', 'わ'): 15
('し', 'い', 'ひ'): 15
('し', 'め', 'て'): 15
('み', 'つ', 'け'): 15
('な', 'た', 'が'): 15
('り', 'な', 'い'): 15
('さ', 'れ', 'た'): 15
('か', 'ら', 'い'): 15
('の', 'ひ', 'か'): 15
('し', 'て', 'あ'): 15
('ち', 'が', 'う'): 15
('に', 'い', 'き'): 15
('に', 'い', 'た'): 15
('あ', 'る', 'い'): 15
('る', 'い', 'て'): 15
('か', 'い', 'は'): 15
('じ', 'ん', 'せ'): 15
('き', 'た', 'い'): 15
('か', 'ら', 'こ'): 15
('し', 'た', 'い'): 15
('つ', 'よ', 'く'): 15
('あ', 'た', 'ら'): 15
('じ', 'だ', 'い'): 15
('ら', 'れ', 'な'): 15
('ん', 'じょ', 'う'): 15
('か', 'い', 'の'): 15
('ら', 'な', 'ん'): 15
('う', 'だ', 'け'): 15
('な', 'い', 'ん'): 15
('わ', 'ら', 'い'): 14
('た', 'か', 'ら'): 14
('づ', 'い', 'て'): 14
('い', 'よ', 'も'): 14
('ど', 'こ', 'か'): 14
('お', 'ぼ', 'え'): 14
('に', 'は', 'な'): 14
('い', 'た', 'の'): 14
('お', 'わ', 'り'): 14
('さ', 'い', 'て'): 14
('た', 'の', 'は'): 14
('ん', 'な', 'に'): 14
('る', 'も', 'の'): 14
('っ', 'て', 'あ'): 14
('な', 'い', 'そ'): 14
('く', 'の', 'こ'): 14
('あ', 'た', 'ま'): 14
('り', 'あ', 'っ'): 14
('た', 'り', 'な'): 14
('し', 'た', 'っ'): 14
('な', 'く', 'な'): 14
('ふ', 'た', 'り'): 14
('ら', 'れ', 'る'): 14
('る', 'き', 'み'): 14
('く', 'な', 'っ'): 14
('つ', 'な', 'い'): 14
('の', 'よ', 'る'): 14
('ど', 'こ', 'に'): 14
('か', 'か', 'え'): 14
('に', 'お', 'い'): 14
('う', 'な', 'ん'): 14
('か', 'ら', 'み'): 14
('っ', 'と', 'き'): 14
('て', 'い', 'き'): 14
('の', 'こ', 'え'): 14
('き', 'こ', 'え'): 14
('っ', 'て', 'た'): 14
('な', 'こ', 'と'): 14
('あ', 'ふ', 'れ'): 14
('ら', 'い', 'つ'): 14
('に', 'あ', 'る'): 14
('が', 'ん', 'ば'): 14
('だ', 'れ', 'も'): 14
('か', 'た', 'と'): 14
('た', 'と', 'か'): 14
('よ', 'も', 'っ'): 14
('し', 'か', 'な'): 13
('ちょ', 'っ', 'と'): 13
('お', 'も', 'え'): 13
('で', 'い', 'た'): 13
('え', 'て', 'る'): 13
('な', 'た', 'に'): 13
('く', 'し', 'は'): 13
('な', 'い', 'だ'): 13
('て', 'る', 'あ'): 13
('し', 'て', 'き'): 13
('た', 'い', 'あ'): 13
('れ', 'る', 'か'): 13
('い', 'き', 'も'): 13
('で', 'い', 'る'): 13
('こ', 'と', 'が'): 13
('る', 'ぼ', 'く'): 13
('こ', 'と', 'だ'): 13
('し', 'よ', 'う'): 13
('れ', 'た', 'い'): 13
('み', 'え', 'る'): 13
('い', 'て', 'く'): 13
('い', 'ぼ', 'く'): 13
('は', 'い', 'つ'): 13
('よ', 'る', 'に'): 13
('す', 'ご', 'し'): 13
('さ', 'い', 'こ'): 13
('い', 'よ', 'る'): 13
('た', 'い', 'ん'): 13
('た', 'い', 'だ'): 13
('さ', 'な', 'い'): 13
('い', 'を', 'し'): 13
('う', 'ん', 'め'): 13
('の', 'に', 'お'): 13
('か', 'い', 'だ'): 13
('ま', 'ほ', 'う'): 13
('う', 'か', 'ん'): 13
('く', 'そ', 'く'): 13
('た', 'が', 'い'): 13
('あ', 'た', 'し'): 13
('っ', 'た', 'い'): 13
('い', 'だ', 'っ'): 13
('え', 'て', 'し'): 13
('い', 'そ', 'れ'): 13
('な', 'た', 'は'): 13
('く', 'る', 'し'): 13
('な', 'し', 'い'): 13
('だ', 'い', 'き'): 13
('う', 'と', 'う'): 12
('る', 'ほ', 'ど'): 12
('む', 'ね', 'の'): 12
('あ', 'き', 'ら'): 12
('は', 'わ', 'た'): 12
('な', 'あ', 'い'): 12
('う', 'に', 'な'): 12
('ま', 'しょ', 'う'): 12
('の', 'あ', 'い'): 12
('ぼ', 'え', 'て'): 12
('る', 'か', 'な'): 12
('じ', 'ご', 'く'): 12
('た', 'ま', 'ま'): 12
('ま', 'ま', 'の'): 12
('く', 'し', 'の'): 12
('く', 'れ', 'る'): 12
('と', 'い', 'う'): 12
('が', 'あ', 'る'): 12
('だ', 'ひ', 'と'): 12
('と', 'わ', 'ら'): 12
('あ', 'い', 'あ'): 12
('い', 'く', 'の'): 12
('の', 'は', 'き'): 12
('ぼ', 'く', 'に'): 12
('き', 'お', 'く'): 12
('だ', 'し', 'た'): 12
('か', 'す', 'か'): 12
('る', 'ま', 'で'): 12
('っ', 'と', 'い'): 12
('た', 'め', 'に'): 12
('て', 'こ', 'と'): 12
('た', 'き', 'み'): 12
('お', 'し', 'え'): 12
('こ', 'と', 'は'): 12
('な', 'い', 'も'): 12
('し', 'い', 'の'): 12
('じ', 'し', 'ん'): 12
('た', 'ら', 'し'): 12
('は', 'じ', 'ま'): 12
('と', 'も', 'だ'): 12
('き', 'に', 'な'): 12
('だ', 'ら', 'け'): 12
('あ', 'の', 'こ'): 12
('ら', 'れ', 'た'): 12
('く', 'ん', 'の'): 12
('な', 'も', 'の'): 12
('こ', 'と', 'を'): 12
('や', 'く', 'そ'): 12
('め', 'ら', 'れ'): 12
('う', 'め', 'い'): 12
('が', 'い', 'つ'): 12
('こ', 'こ', 'に'): 12
('お', 'も', 'う'): 12
('ご', 'め', 'ん'): 12
('っ', 'て', 'わ'): 12
('こ', 'れ', 'が'): 12
('な', 'い', 'ぜ'): 12
('お', 'く', 'の'): 12
('そ', 'こ', 'に'): 12
('し', 'ま', 'っ'): 12
('く', 'か', 'ら'): 12
('で', 'き', 'る'): 12
('な', 'か', 'に'): 12
('つ', 'れ', 'て'): 12
('い', 'が', 'い'): 12
('ちょ', 'う', 'だ'): 12
('め', 'な', 'い'): 12
('は', 'い', 'は'): 12
('だ', 'ん', 'す'): 12
('よ', 'い', 'よ'): 12
('き', 'え', 'な'): 11
('か', 'ら', 'で'): 11
('り', 'ゆ', 'う'): 11
('う', 'ま', 'れ'): 11
('た', 'ま', 'に'): 11
('し', 'っ', 'て'): 11
('は', 'じ', 'め'): 11
('に', 'な', 'ん'): 11
('も', 'わ', 'た'): 11
('こ', 'い', 'に'): 11
('お', 'ち', 'て'): 11
('た', 'い', 'つ'): 11
('っ', 'た', 'あ'): 11
('し', 'た', 'く'): 11
('し', 'ら', 'な'): 11
('わ', 'っ', 'て'): 11
('み', 'つ', 'め'): 11
('め', 'て', 'い'): 11
('い', 'る', 'の'): 11
('は', 'あ', 'な'): 11
('に', 'な', 'れ'): 11
('ま', 'え', 'に'): 11
('よ', 'か', 'っ'): 11
('あ', 'ま', 'い'): 11
('ん', 'な', 'い'): 11
('い', 'は', 'な'): 11
('か', 'ら', 'さ'): 11
('か', 'せ', 'て'): 11
('に', 'き', 'づ'): 11
('え', 'て', 'き'): 11
('も', 'ぼ', 'く'): 11
('が', 'い', 'て'): 11
('か', 'い', 'で'): 11
('し', 'て', 'も'): 11
('の', 'ぼ', 'く'): 11
('て', 'わ', 'ら'): 11
('は', 'も', 'う'): 11
('う', 'だ', 'れ'): 11
('る', 'あ', 'い'): 11
('っ', 'て', 'お'): 11
('ふ', 'れ', 'た'): 11
('が', 'い', 'な'): 11
('な', 'か', 'で'): 11
('で', 'き', 'な'): 11
('は', 'そ', 'う'): 11
('る', 'だ', 'ろ'): 11
('の', 'ひ', 'と'): 11
('こ', 'ろ', 'の'): 11
('ひ', 'び', 'に'): 11
('も', 'い', 'つ'): 11
('し', 'い', 'あ'): 11
('に', 'ぼ', 'く'): 11
('す', 'れ', 'て'): 11
('れ', 'て', 'し'): 11
('う', 'く', 'ん'): 11
('く', 'ん', 'に'): 11
('は', 'き', 'っ'): 11
('ら', 'れ', 'て'): 11
('い', 'く', 'か'): 11
('の', 'い', 'た'): 11
('り', 'た', 'い'): 11
('し', 'え', 'て'): 11
('わ', 'か', 'る'): 11
('こ', 'の', 'せ'): 11
('ゆ', 'め', 'の'): 11
('の', 'ま', 'え'): 11
('ふ', 'あ', 'ん'): 11
('に', 'い', 'る'): 11
('か', 'え', 'る'): 11
('の', 'こ', 'い'): 11
('も', 'だ', 'ち'): 11
('こ', 'ん', 'で'): 11
('れ', 'て', 'ゆ'): 11
('え', 'る', 'よ'): 11
('も', 'い', 'で'): 11
('っ', 'さ', 'い'): 11
('う', 'い', 'ち'): 11
('っ', 'て', 'し'): 11
('う', 'こ', 'と'): 11
('を', 'お', 'も'): 11
('が', 'い', 'た'): 11
('か', 'ん', 'じ'): 11
('な', 'い', 'さ'): 11
('ら', 'ん', 'で'): 11
('る', 'こ', 'の'): 11
('よ', 'る', 'を'): 11
('な', 'ら', 'ば'): 11
('な', 'ん', 'じゅ'): 11
('ん', 'じゅ', 'う'): 11
('っ', 'て', 'て'): 11
('つ', 'い', 'て'): 11
('に', 'は', 'い'): 11
('だ', 'け', 'は'): 11
('ま', 'る', 'で'): 11
('え', 'ら', 'れ'): 11
('い', 'す', 'き'): 11
('を', 'す', 'ご'): 11
('か', 'わ', 'り'): 11
('っ', 'と', 'も'): 11
('ん', 'な', 'こ'): 11
('は', 'る', 'か'): 11
('きゅ', 'う', 'の'): 11
('しゅ', 'ん', 'か'): 11
('と', 'き', 'っ'): 11
('う', 'きゅ', 'う'): 11
('ろ', 'う', 'か'): 10
('ま', 'た', 'あ'): 10
('きょ', 'う', 'は'): 10
('く', 'し', 'を'): 10
('ら', 'ま', 'た'): 10
('い', 'て', 'も'): 10
('も', 'え', 'る'): 10
('か', 'ら', 'あ'): 10
('の', 'ひ', 'び'): 10
('ん', 'じゃ', 'な'): 10
('る', 'な', 'ん'): 10
('い', 'だ', 'れ'): 10
('て', 'い', 'い'): 10
('き', 'か', 'せ'): 10
('ま', 'ら', 'な'): 10
('が', 'ほ', 'し'): 10
('っ', 'た', 'だ'): 10
('れ', 'ば', 'な'): 10
('と', 'ち', 'が'): 10
('た', 'し', 'は'): 10
('た', 'だ', 'け'): 10
('は', 'な', 'し'): 10
('っ', 'た', 'こ'): 10
('い', 'な', 'ら'): 10
('い', 'る', 'だ'): 10
('に', 'し', 'て'): 10
('い', 'に', 'は'): 10
('そ', 'の', 'か'): 10
('い', 'の', 'よ'): 10
('い', 'て', 'き'): 10
('っ', 'と', 'お'): 10
('こ', 'れ', 'は'): 10
('く', 'は', 'な'): 10
('み', 'ん', 'な'): 10
('い', 'で', 'き'): 10
('て', 'ぼ', 'く'): 10
('な', 'い', 'お'): 10
('し', 'ん', 'で'): 10
('と', 'し', 'て'): 10
('い', 'と', 'し'): 10
('し', 'い', 'こ'): 10
('す', 'き', 'だ'): 10
('ぐ', 'り', 'あ'): 10
('ゆ', 'め', 'を'): 10
('し', 'て', 'し'): 10
('く', 'ら', 'や'): 10
('ら', 'や', 'み'): 10
('る', 'の', 'に'): 10
('も', 'と', 'め'): 10
('き', 'な', 'い'): 10
('れ', 'た', 'ら'): 10
('す', 'れ', 'た'): 10
('ん', 'だ', 'っ'): 10
('と', 'け', 'て'): 10
('く', 'よ', 'う'): 10
('う', 'き', 'み'): 10
('い', 'つ', 'だ'): 10
('れ', 'そ', 'う'): 10
('い', 'ひ', 'び'): 10
('っ', 'と', 'わ'): 10
('り', 'あ', 'え'): 10
('あ', 'え', 'る'): 10
('に', 'し', 'た'): 10
('さ', 'し', 'く'): 10
('に', 'な', 'ら'): 10
('か', 'り', 'の'): 10
('り', 'そ', 'う'): 10
('て', 'ら', 'す'): 10
('ね', 'が', 'い'): 10
('さ', 'れ', 'る'): 10
('ん', 'げ', 'ん'): 10
('う', 'ぜ', 'ん'): 10
('あ', 'え', 'た'): 10
('ん', 'け', 'い'): 10
('る', 'け', 'ど'): 10
('っ', 'と', 'た'): 10
('も', 'の', 'は'): 10
('だ', 'い', 'じょ'): 10
('じょ', 'う', 'ぶ'): 10
('い', 'ま', 'は'): 10
('し', 'の', 'こ'): 10
('さ', 'れ', 'て'): 10
('い', 'こ', 'の'): 10
('ん', 'ぜ', 'ん'): 10
('な', 'ん', 'を'): 10
('い', 'よ', 'な'): 10
('で', 'い', 'き'): 10
('に', 'き', 'み'): 10
('う', 'な', 'あ'): 10
('ひ', 'と', 'み'): 10
('ま', 'ま', 'で'): 10
('ば', 'っ', 'か'): 10
('い', 'や', 'あ'): 10
('お', 'れ', 'ら'): 10
('お', 'れ', 'の'): 10
('こ', 'と', 'な'): 10
('い', 'こ', 'れ'): 10
('と', 'し', 'た'): 10
('む', 'ちゅ', 'う'): 10
('つ', 'け', 'て'): 10
('う', 'そ', 'う'): 10
('か', 'れ', 'て'): 10
('っ', 'た', 'の'): 10
('に', 'の', 'こ'): 10
('こ', 'え', 'を'): 10
('い', 'ふ', 'り'): 10
('ん', 'だ', 'こ'): 10
('い', 'ま', 'で'): 10
('く', 'り', 'か'): 10
('か', 'ら', 'た'): 10
('う', 'だ', 'い'): 10
('が', 'で', 'き'): 10
('を', 'な', 'か'): 10
('ご', 'し', 'た'): 10
('に', 'い', 'く'): 10
('が', 'い', 'き'): 10
('い', 'く', 'よ'): 10
('ん', 'す', 'ほ'): 10
('す', 'ほ', 'ー'): 10
('ほ', 'ー', 'る'): 10
('も', 'ぜ', 'ん'): 9
('し', 'だ', 'け'): 9
('き', 'づ', 'い'): 9
('な', 'い', 'た'): 9
('っ', 'て', 'そ'): 9
('そ', 'う', 'さ'): 9
('し', 'ら', 'ず'): 9
('い', 'に', 'お'): 9
('あ', 'あ', 'い'): 9
('た', 'く', 'て'): 9
('を', 'さ', 'が'): 9
('つ', 'け', 'た'): 9
('か', 'り', 'あ'): 9
('か', 'し', 'て'): 9
('み', 'せ', 'て'): 9
('か', 'く', 'し'): 9
('た', 'こ', 'の'): 9
('く', 'し', 'に'): 9
('な', 'い', 'ね'): 9
('な', 'い', 'て'): 9
('い', 'ら', 'な'): 9
('っ', 'て', 'ほ'): 9
('て', 'そ', 'の'): 9
('っ', 'て', 'つ'): 9
('あ', 'げ', 'る'): 9
('え', 'が', 'お'): 9
('ら', 'い', 'は'): 9
('こ', 'の', 'て'): 9
('い', 'の', 'さ'): 9
('づ', 'け', 'る'): 9
('ら', 'い', 'い'): 9
('れ', 'て', 'も'): 9
('し', 'の', 'ひ'): 9
('な', 'ん', 'が'): 9
('ん', 'な', 'も'): 9
('き', 'せ', 'き'): 9
('を', 'う', 'た'): 9
('り', 'あ', 'る'): 9
('で', 'ぼ', 'く'): 9
('っ', 'しょ', 'に'): 9
('は', 'な', 'を'): 9
('で', 'あ', 'い'): 9
('い', 'ひ', 'と'): 9
('こ', 'ろ', 'が'): 9
('だ', 'し', 'て'): 9
('ら', 'し', 'て'): 9
('み', 'の', 'な'): 9
('か', 'さ', 'な'): 9
('あ', 'っ', 'た'): 9
('は', 'か', 'な'): 9
('な', 'い', 'く'): 9
('つ', 'だ', 'っ'): 9
('い', 'こ', 'え'): 9
('け', 'ら', 'れ'): 9
('み', 'え', 'な'): 9
('れ', 'か', 'ら'): 9
('か', 'ら', 'だ'): 9
('け', 'て', 'い'): 9
('ぼ', 'く', 'を'): 9
('す', 'な', 'お'): 9
('き', 'て', 'る'): 9
('て', 'る', 'だ'): 9
('も', 'と', 'お'): 9
('あ', 'い', 'さ'): 9
('い', 'さ', 'れ'): 9
('か', 'い', 'を'): 9
('の', 'ゆ', 'め'): 9
('を', 'て', 'ら'): 9
('は', 'ま', 'だ'): 9
('ゆ', 'う', 'き'): 9
('り', 'の', 'よ'): 9
('ん', 'さ', 'い'): 9
('い', 'きょ', 'う'): 9
('は', 'だ', 'れ'): 9
('な', 'い', 'ぼ'): 9
('て', 'も', 'き'): 9
('い', 'へ', 'い'): 9
('れ', 'ら', 'れ'): 9
('す', 'ぎ', 'て'): 9
('ん', 'た', 'い'): 9
('た', 'い', 'か'): 9
('い', 'だ', 'け'): 9
('く', 'れ', 'な'): 9
('き', 'ぼ', 'う'): 9
('る', 'そ', 'の'): 9
('み', 'の', 'こ'): 9
('い', 'い', 'や'): 9
('い', 'ご', 'に'): 9
('す', 'ん', 'で'): 9
('ま', 'だ', 'き'): 9
('ん', 'で', 'る'): 9
('の', 'な', 'ら'): 9
('め', 'の', 'な'): 9
('れ', 'っ', 'と'): 9
('る', 'こ', 'ん'): 9
('と', 'う', 'の'): 9
('も', 'う', 'こ'): 9
('に', 'い', 'て'): 9
('じゅ', 'う', 'か'): 9
('い', 'ま', 'ま'): 9
('か', 'と', 'お'): 9
('い', 'ち', 'ど'): 9
('ん', 'ざ', 'い'): 9
('な', 'い', 'は'): 9
('と', 'な', 'い'): 9
('た', 'だ', 'し'): 9
('こ', 'ろ', 'に'): 9
('え', 'た', 'い'): 9
('っ', 'しょ', 'う'): 9
('う', 'に', 'あ'): 9
('か', 'さ', 'ね'): 9
('し', 'ま', 'え'): 9
('れ', 'る', 'よ'): 9
('で', 'あ', 'え'): 9
('こ', 'と', 'も'): 9
('て', 'る', 'ん'): 9
('な', 'い', 'ふ'): 9
('と', 'う', 'に'): 9
('え', 'が', 'い'): 9
('も', 'ど', 'こ'): 9
('の', 'し', 'ん'): 9
('お', 'れ', 'た'): 9
('ね', 'き', 'み'): 9
('だ', 'よ', 'ね'): 9
('ぬ', 'よ', 'う'): 9
('っ', 'た', 'よ'): 9
('い', 'ゆ', 'め'): 9
('り', 'か', 'た'): 9
('も', 'の', 'が'): 9
('て', 'る', 'ま'): 9
('わ', 'せ', 'て'): 9
('て', 'み', 'た'): 9
('い', 'い', 'の'): 9
('い', 'ど', 'ん'): 9
('い', 'ぜ', 'ん'): 9
('ら', 'い', 'を'): 9
('し', 'た', 'ら'): 9
('い', 'せ', 'い'): 9
('の', 'か', 'な'): 9
('ら', 'きょ', 'う'): 8
('や', 'わ', 'ら'): 8
('ば', 'っ', 'て'): 8
('こ', 'う', 'の'): 8
('な', 'い', 'ひ'): 8
('け', 'じゃ', 'な'): 8
('に', 'が', 'い'): 8
('い', 'ば', 'い'): 8
('ね', 'が', 'う'): 8
('い', 'い', 'ま'): 8
('わ', 'ら', 'え'): 8
('か', 'ら', 'は'): 8
('き', 'に', 'は'): 8
('な', 'し', 'み'): 8
